HHID2,IndID,Age,Relat,Gender,CLic,MLic,Educ,EmpStat,profDrvr,EmpPark,study,device,WF2,Source2,Version
5610004230,6,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610004230,7,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610004260,1,40,3,1,2,2,2,8,2,99,1,1,49.450901,1,1.06
5610004260,2,40,3,2,2,2,2,2,2,--,2,1,42.855614,1,1.06
5610004260,3,17,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610004260,4,15,4,2,--,--,1,99,9,--,99,4,61.970036,1,1.06
5610004260,5,12,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610004260,6,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004260,7,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004260,8,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004260,9,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004270,1,32,3,2,2,2,2,5,2,--,2,1,71.836464,1,1.06
5610004270,2,42,3,1,2,2,2,8,2,99,1,1,49.450901,1,1.06
5610004270,3,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004270,4,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004270,5,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610004290,1,31,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610004290,2,30,3,1,1,2,2,1,2,3,2,1,66.831978,1,1.06
5610004290,3,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610004290,4,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610004290,5,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005010,1,35,3,2,2,2,3,1,2,--,2,1,68.352982,1,1.06
5610005010,2,35,3,1,2,2,3,8,2,99,1,1,70.155396,1,1.06
5610005010,3,14,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005010,4,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005010,5,11,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610005010,6,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005010,7,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005010,8,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005010,9,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005010,10,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005010,11,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005010,12,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005030,1,49,3,2,2,2,5,1,2,--,1,1,55.238132,1,1.06
5610005030,2,19,4,2,2,2,2,3,2,--,2,2,61.970036,1,1.06
5610005030,3,16,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610005040,1,24,3,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610005040,2,24,3,1,2,2,2,2,2,--,1,1,127.838158,1,1.06
5610005040,3,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005050,1,28,3,1,2,2,3,8,2,99,1,1,76.110298,1,1.06
5610005050,2,27,3,2,2,2,3,1,2,--,2,1,73.676407,1,1.06
5610005050,3,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005050,4,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005050,5,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005050,6,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005060,1,51,3,1,1,2,2,1,2,3,2,1,55.53521,1,1.06
5610005060,2,48,3,2,2,2,2,1,2,--,2,1,55.238132,1,1.06
5610005060,3,24,4,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610005060,4,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610005070,1,43,3,2,2,2,2,8,2,99,1,1,42.855614,1,1.06
5610005070,2,39,3,2,2,2,5,1,2,--,2,1,68.352982,1,1.06
5610005070,3,16,4,2,2,2,1,8,2,99,2,4,61.970036,1,1.06
5610005070,4,14,4,1,2,2,1,8,2,99,99,4,56.319164,1,1.06
5610005070,5,12,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005070,6,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005070,7,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005070,8,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005070,9,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005070,10,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005080,1,25,1,1,1,2,3,1,2,3,2,2,76.110298,1,1.06
5610005090,1,48,3,2,1,2,6,1,2,1,2,2,55.238132,1,1.06
5610005090,2,52,3,1,1,1,5,1,2,4,2,2,55.53521,1,1.06
5610005090,3,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005090,4,10,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610005090,5,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610005110,1,30,3,1,2,2,3,8,2,99,1,1,66.831978,1,1.06
5610005110,2,28,3,2,2,2,3,1,2,--,2,1,73.676407,1,1.06
5610005110,3,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005110,4,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005110,5,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005120,1,35,3,2,2,2,2,1,2,--,2,1,68.352982,1,1.06
5610005120,2,36,3,1,2,2,3,1,2,--,2,1,70.155396,1,1.06
5610005120,3,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005120,4,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005120,5,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005120,6,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005120,7,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005130,1,30,3,1,2,2,2,8,2,99,1,1,66.831978,1,1.06
5610005130,2,28,3,2,2,2,3,1,2,--,2,1,73.676407,1,1.06
5610005130,3,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005130,4,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005130,5,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005130,6,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005150,1,31,3,1,2,2,2,8,2,99,1,1,66.831978,1,1.06
5610005150,2,31,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610005150,3,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005150,4,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005150,5,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005150,6,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005150,7,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005160,1,41,3,2,1,2,3,1,2,4,2,3,42.855614,1,1.06
5610005160,2,37,3,2,1,2,2,1,2,3,2,3,68.352982,1,1.06
5610005160,5,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005160,6,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005160,7,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005160,8,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005160,9,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005170,1,73,1,1,1,2,2,6,9,--,2,2,81.675972,1,1.06
5610005180,1,41,3,1,2,2,3,8,2,99,1,1,49.450901,1,1.06
5610005180,2,42,3,2,2,2,2,5,2,--,2,1,42.855614,1,1.06
5610005180,3,15,4,2,--,--,1,99,9,--,99,4,61.970036,1,1.06
5610005180,4,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610005180,5,12,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610005180,6,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005180,7,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005190,1,64,2,2,2,2,2,2,2,--,2,1,67.051903,1,1.06
5610005190,2,66,2,1,1,2,3,1,2,2,2,1,76.91256,1,1.06
5610005220,1,31,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610005220,2,33,3,1,2,2,2,8,2,99,1,1,66.831978,1,1.06
5610005220,3,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005220,4,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005220,5,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005220,6,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005220,7,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005220,8,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005240,1,36,3,2,2,2,3,5,2,--,2,1,68.352982,1,1.06
5610005240,2,39,3,1,1,2,5,8,9,99,1,1,70.155396,1,1.06
5610005240,3,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005240,4,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005240,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005240,6,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005240,7,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005240,8,0,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005250,1,34,3,2,2,2,3,1,2,--,2,1,71.836464,1,1.06
5610005250,2,36,3,1,2,2,3,8,2,99,1,1,70.155396,1,1.06
5610005250,3,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005250,4,12,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005250,5,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610005250,6,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005250,7,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005250,8,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005250,9,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005250,10,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005260,1,69,3,1,1,2,2,1,1,4,2,1,76.91256,1,1.06
5610005260,2,67,3,2,2,2,2,1,2,--,2,2,116.128792,1,1.06
5610005260,3,28,4,1,1,2,2,1,2,3,2,2,76.110298,1,1.06
5610005270,1,30,3,1,1,2,2,1,2,3,1,1,66.831978,1,1.06
5610005270,2,29,3,2,2,2,2,1,2,--,2,1,73.676407,1,1.06
5610005270,3,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005270,4,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610005270,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610005270,6,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005290,1,29,1,1,1,2,4,1,2,3,2,1,76.110298,1,1.06
5610005300,1,31,3,1,1,2,3,8,9,99,1,1,66.831978,1,1.06
5610005300,2,27,3,2,2,2,3,7,2,99,2,1,73.676407,1,1.06
5610005300,3,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005300,4,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610005300,5,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610005300,6,0,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006010,1,48,3,1,2,2,2,8,2,99,1,1,61.614021,1,1.06
5610006010,2,46,3,2,2,2,2,1,2,--,2,1,55.238132,1,1.06
5610006010,6,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610006010,7,13,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006010,8,11,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006010,9,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006010,10,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006020,1,24,3,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610006020,2,27,3,1,1,2,2,8,9,99,1,1,76.110298,1,1.06
5610006020,3,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006020,4,0,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006030,1,56,3,1,1,2,3,6,9,--,2,1,113.686981,1,1.06
5610006030,2,55,3,2,2,2,2,1,2,--,2,1,81.339859,1,1.06
5610006030,3,25,4,2,2,2,5,1,2,--,2,1,73.676407,1,1.06
5610006060,1,35,3,1,2,2,1,1,2,--,1,1,70.155396,1,1.06
5610006060,2,35,3,2,2,2,2,1,2,--,2,1,68.352982,1,1.06
5610006060,3,13,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006060,4,12,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006060,5,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006060,6,10,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006060,7,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006060,8,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006060,9,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006060,10,0,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006080,1,30,3,1,1,2,1,1,1,--,2,2,66.831978,1,1.06
5610006080,2,31,3,2,1,2,3,1,2,3,2,2,71.836464,1,1.06
5610006080,3,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006080,4,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006090,1,31,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610006090,2,31,3,1,1,2,2,1,2,3,2,1,66.831978,1,1.06
5610006090,3,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006090,4,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006090,5,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006090,6,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006110,1,33,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610006110,2,36,3,1,1,2,2,1,2,5,2,1,70.155396,1,1.06
5610006110,3,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006110,4,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006110,5,10,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006110,6,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006110,7,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006110,8,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006120,1,39,3,1,2,2,3,1,2,--,2,1,70.155396,1,1.06
5610006120,2,39,3,2,2,2,3,1,2,--,2,1,68.352982,1,1.06
5610006120,3,16,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610006120,4,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610006120,5,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006120,6,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006120,7,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006120,8,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006120,9,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006120,10,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006120,11,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006120,12,0,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006140,1,33,3,1,1,2,2,8,9,99,1,1,66.831978,1,1.06
5610006140,2,30,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610006140,3,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006140,4,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006140,5,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006160,1,57,2,2,2,2,5,8,2,99,2,1,81.339859,1,1.06
5610006160,2,60,2,1,1,2,3,1,2,4,2,1,64.177811,1,1.06
5610006170,1,33,3,1,1,2,3,8,9,99,1,1,66.831978,1,1.06
5610006170,2,30,3,2,2,2,5,1,2,--,2,1,71.836464,1,1.06
5610006170,3,8,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006170,4,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006170,5,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006180,1,25,1,1,1,2,3,1,2,3,2,2,76.110298,1,1.06
5610006190,1,24,3,2,1,2,2,8,9,99,2,1,68.867867,1,1.06
5610006190,2,26,3,1,1,2,2,8,9,99,1,1,76.110298,1,1.06
5610006190,3,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006190,4,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006190,5,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006200,1,85,2,1,2,2,5,6,2,--,2,1,98.853577,1,1.06
5610006200,2,85,2,2,2,2,2,6,2,--,2,1,100.509163,1,1.06
5610006220,1,51,3,1,2,2,2,2,2,--,1,1,55.53521,1,1.06
5610006220,2,52,3,2,2,2,5,1,2,--,2,1,87.471817,1,1.06
5610006220,3,16,4,2,2,2,1,2,2,--,2,4,61.970036,1,1.06
5610006220,4,14,4,2,2,--,1,8,2,99,99,4,54.221848,1,1.06
5610006220,5,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006230,1,44,3,1,2,2,2,1,2,--,2,1,49.450901,1,1.06
5610006230,2,42,3,2,2,2,2,1,2,--,2,1,42.855614,1,1.06
5610006230,3,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610006230,4,14,4,1,2,2,1,99,2,--,99,--,56.319164,1,1.06
5610006230,5,10,4,2,--,--,99,99,9,--,99,--,54.221848,1,1.06
5610006230,6,6,4,1,--,--,99,99,9,--,99,--,49.53392,1,1.06
5610006230,7,4,4,2,--,--,99,99,9,--,99,--,67.703117,1,1.06
5610006230,8,1,4,1,--,--,99,99,9,--,99,--,59.268391,1,1.06
5610006240,1,38,3,1,1,2,2,1,2,4,2,1,70.155396,1,1.06
5610006240,2,37,3,2,2,2,2,1,2,--,2,1,68.352982,1,1.06
5610006240,3,12,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006240,4,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006240,5,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006240,6,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006240,7,0,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006250,1,56,2,2,2,2,3,5,2,--,2,1,81.339859,1,1.06
5610006250,2,58,2,1,2,2,3,1,2,--,2,1,113.686981,1,1.06
5610006260,1,62,1,1,1,2,5,1,2,1,2,2,64.177811,1,1.06
5610006270,1,46,3,2,2,2,2,8,2,99,2,1,55.238132,1,1.06
5610006270,2,52,3,1,2,2,2,8,2,99,1,1,55.53521,1,1.06
5610006270,4,17,4,1,2,2,2,8,2,99,1,4,115.132736,1,1.06
5610006270,5,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610006270,6,12,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610006270,7,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006270,8,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006270,9,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006270,10,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006290,1,30,3,1,1,2,5,2,2,3,2,1,66.831978,1,1.06
5610006290,2,29,3,2,2,2,3,1,2,--,2,1,73.676407,1,1.06
5610006290,3,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610006290,4,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610006290,5,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006300,1,35,3,2,2,2,5,1,2,--,2,1,68.352982,1,1.06
5610006300,2,36,3,1,1,2,2,1,2,3,2,1,70.155396,1,1.06
5610006300,3,14,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006300,4,12,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610006300,5,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610006300,6,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610006300,7,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007020,1,39,3,1,2,2,2,8,2,99,1,1,70.155396,1,1.06
5610007020,2,38,3,2,2,2,2,1,2,--,2,1,68.352982,1,1.06
5610007020,3,16,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610007020,4,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610007020,5,13,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610007020,6,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007020,7,10,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610007020,8,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007020,9,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007020,10,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007020,11,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007020,12,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007030,1,26,3,1,2,2,2,8,2,99,1,1,76.110298,1,1.06
5610007030,2,24,3,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610007030,3,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610007030,4,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007040,1,30,1,1,1,1,2,1,2,3,2,2,66.831978,1,1.06
5610007050,1,42,3,1,1,2,2,1,2,3,2,1,49.450901,1,1.06
5610007050,2,40,3,2,2,2,3,1,2,--,2,1,42.855614,1,1.06
5610007050,3,16,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610007050,4,15,4,2,2,2,1,7,2,99,99,4,61.970036,1,1.06
5610007050,5,14,4,2,2,2,1,8,2,99,99,4,54.221848,1,1.06
5610007050,6,13,4,2,--,--,1,99,9,--,99,4,54.221848,1,1.06
5610007050,7,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007050,8,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007050,9,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007060,1,45,3,2,2,2,2,1,2,--,2,1,55.238132,1,1.06
5610007060,2,48,3,1,2,2,2,8,2,99,1,1,61.614021,1,1.06
5610007060,3,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610007060,4,15,4,2,2,2,1,8,2,99,99,4,61.970036,1,1.06
5610007060,5,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007060,6,12,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007060,7,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007060,8,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007060,9,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007060,10,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610007060,11,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610007060,12,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610007060,13,2,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007110,1,25,3,2,1,2,2,1,2,3,2,1,73.676407,1,1.06
5610007110,2,27,3,1,1,2,2,1,2,3,2,2,76.110298,1,1.06
5610007110,3,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610007110,4,1,4,1,--,--,99,99,9,--,99,--,59.268391,1,1.06
5610007120,1,43,3,2,1,2,5,1,2,3,2,1,42.855614,1,1.06
5610007120,2,44,3,1,1,1,2,1,2,4,2,3,49.450901,1,1.06
5610007120,3,17,4,1,2,2,1,8,2,99,1,4,115.132736,1,1.06
5610007120,4,6,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610007120,5,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610007130,1,60,2,2,2,2,3,2,2,--,2,1,67.051903,1,1.06
5610007130,2,62,2,1,1,2,3,1,2,4,2,1,64.177811,1,1.06
5610007150,1,65,2,2,2,2,5,1,2,--,2,1,116.128792,1,1.06
5610007150,2,68,2,1,1,2,2,1,2,4,2,1,76.91256,1,1.06
5610007160,1,24,2,1,2,2,3,8,2,99,1,1,111.96785,1,1.06
5610007160,2,24,2,2,2,2,3,1,2,--,2,1,60.318348,1,1.06
5610007180,1,29,3,2,1,2,2,1,2,1,2,2,73.676407,1,1.06
5610007180,2,28,3,1,1,1,2,1,2,3,2,2,76.110298,1,1.06
5610007180,3,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610007230,1,72,2,2,2,2,2,2,2,--,2,1,64.82074,1,1.06
5610007230,2,78,2,1,1,2,2,1,2,3,2,1,98.853577,1,1.06
5610007250,1,61,2,2,2,2,5,1,2,--,2,2,67.051903,1,1.06
5610007250,4,65,2,1,2,2,5,8,2,99,2,1,76.91256,1,1.06
5610007250,5,31,8,1,2,2,9,1,2,--,2,3,66.831978,1,1.06
5610007260,1,31,3,1,1,2,6,1,2,4,2,2,66.831978,1,1.06
5610007260,2,28,3,2,2,2,6,1,2,--,2,2,73.676407,1,1.06
5610007260,3,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007260,4,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007260,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007270,1,48,3,2,1,2,2,8,9,99,2,1,55.238132,1,1.06
5610007270,2,55,3,1,1,1,2,1,1,--,2,1,113.686981,1,1.06
5610007270,3,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610007270,4,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610007270,6,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007270,7,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610007280,1,47,3,1,1,1,2,8,9,99,1,1,61.614021,1,1.06
5610007280,2,43,3,2,1,2,3,1,2,3,2,1,42.855614,1,1.06
5610007280,3,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610007280,4,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610007280,5,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610007280,6,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007280,7,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610007280,8,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
